system,Mineral,Mineral_formula,Sorbate,Reference,Set,SetID,electrolyte_sig,pH,ionic_strength,response,temp,mineralsites
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),d01,d01_f4-12e,5,N(+5)+Na(+1),8.2335,6.5,6.23332e-07,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),d01,d01_f4-12e,6,N(+5)+Na(+1),8.2902,6.5,4.49245e-07,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),d01,d01_f4-12e,7,N(+5)+Na(+1),8.4814,6.5,2.9217e-07,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),d01,d01_f4-12e,8,N(+5)+Na(+1),8.5995,6.5,2.30621e-07,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),d01,d01_f4-12e,9,N(+5)+Na(+1),8.7297,6.5,1.07504e-07,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),d01,d01_f4-12e,10,N(+5)+Na(+1),9.0434,6.5,4.8117e-08,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),d01,d01_f4-12e,11,N(+5)+Na(+1),9.5975,6.5,5.76e-09,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),d01,d01_f4-12e,12,N(+5)+Na(+1),10.0703,6.5,1.0098e-08,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),d01,d01_f4-14a,1,N(+5)+Na(+1),3.1764,1.3,1.1419e-08,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),d01,d01_f4-14a,2,N(+5)+Na(+1),3.3712,1.3,4.8875e-08,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),d01,d01_f4-14a,3,N(+5)+Na(+1),3.4271,1.3,1.7612e-08,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),d01,d01_f4-14a,4,N(+5)+Na(+1),3.6686,1.3,2.1726e-08,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),d01,d01_f4-14a,5,N(+5)+Na(+1),3.752,1.3,6.129e-08,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),d01,d01_f4-14a,6,N(+5)+Na(+1),3.8908,1.3,1.52926e-07,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),d01,d01_f4-14a,7,N(+5)+Na(+1),4.0488,1.3,1.38308e-07,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),d01,d01_f4-14a,8,N(+5)+Na(+1),4.1415,1.3,1.5912e-07,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),d01,d01_f4-14a,9,N(+5)+Na(+1),4.2988,1.3,2.84085e-07,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),d01,d01_f4-14a,10,N(+5)+Na(+1),4.4097,1.3,4.0906e-07,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),d01,d01_f4-14a,11,N(+5)+Na(+1),4.5764,1.3,5.1319e-07,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),d01,d01_f4-14a,12,N(+5)+Na(+1),4.576,1.3,5.6944e-07,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),d01,d01_f4-14a,13,N(+5)+Na(+1),4.6962,1.3,7.19413e-07,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),d01,d01_f4-14a,14,N(+5)+Na(+1),4.7889,1.3,7.44392e-07,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),d01,d01_f4-14a,15,N(+5)+Na(+1),5.0205,1.3,8.71424e-07,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),d01,d01_f4-14a,16,N(+5)+Na(+1),5.2802,1.3,9.44283e-07,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),d01,d01_f4-14a,17,N(+5)+Na(+1),5.3357,1.3,9.60937e-07,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),d01,d01_f4-14a,18,N(+5)+Na(+1),5.5401,1.3,9.73391e-07,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),d01,d01_f4-14a,19,N(+5)+Na(+1),5.7443,1.3,9.96261e-07,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),d01,d01_f4-14a,20,N(+5)+Na(+1),6.2179,1.3,9.94073e-07,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),d01,d01_f4-14a,21,N(+5)+Na(+1),6.5244,1.3,9.94005e-07,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),d01,d01_f4-14a,22,N(+5)+Na(+1),6.8959,1.3,9.89755e-07,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),d01,d01_f4-14a,23,N(+5)+Na(+1),7.4439,1.3,9.83383e-07,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),d01,d01_f4-14a,24,N(+5)+Na(+1),7.7039,1.3,9.85408e-07,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),d01,d01_f4-14a,25,N(+5)+Na(+1),7.9454,1.3,9.68688e-07,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),d01,d01_f4-14a,26,N(+5)+Na(+1),8.1313,1.3,9.4573e-07,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),d01,d01_f4-14a,27,N(+5)+Na(+1),8.2523,1.3,8.70703e-07,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),d01,d01_f4-14a,28,N(+5)+Na(+1),8.2339,1.3,8.37372e-07,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),d01,d01_f4-14a,29,N(+5)+Na(+1),8.4484,1.3,6.41492e-07,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),d01,d01_f4-14a,30,N(+5)+Na(+1),8.5705,1.3,3.58132e-07,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),d01,d01_f4-14a,31,N(+5)+Na(+1),8.7008,1.3,2.97686e-07,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),d01,d01_f4-14a,32,N(+5)+Na(+1),8.8507,1.3,1.4319e-08,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),d01,d01_f4-14a,33,N(+5)+Na(+1),9.1199,1.3,2.6759e-08,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),d01,d01_f4-14a,34,N(+5)+Na(+1),9.5192,1.3,2.042e-08,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),d01,d01_f4-14a,35,N(+5)+Na(+1),9.5843,1.3,2.0405e-08,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),akbn96,akbn96_f1a,1,N(+5)+Na(+1),3.56041,1.3,1.69e-10,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),akbn96,akbn96_f1a,2,N(+5)+Na(+1),4.07969,1.3,2.8463e-08,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),akbn96,akbn96_f1a,3,N(+5)+Na(+1),4.51985,1.3,7.0101e-08,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),akbn96,akbn96_f1a,4,N(+5)+Na(+1),5.00029,1.3,9.8226e-08,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),akbn96,akbn96_f1a,5,N(+5)+Na(+1),5.47929,1.3,1e-07,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),akbn96,akbn96_f1a,6,N(+5)+Na(+1),5.93959,1.3,1e-07,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),akbn96,akbn96_f1b,1,N(+5)+Na(+1),3.53884,1.3,1.69e-09,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),akbn96,akbn96_f1b,2,N(+5)+Na(+1),4.05811,1.3,1.69e-09,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),akbn96,akbn96_f1b,3,N(+5)+Na(+1),4.51841,1.3,4.2568e-07,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),akbn96,akbn96_f1b,4,N(+5)+Na(+1),4.937,1.3,8.674e-07,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),akbn96,akbn96_f1b,5,N(+5)+Na(+1),5.41743,1.3,9.7804e-07,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),akbn96,akbn96_f1b,6,N(+5)+Na(+1),5.92808,1.3,9.1554e-07,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),akbn96,akbn96_f1c,1,N(+5)+Na(+1),3.54028,1.3,1.858e-07,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),akbn96,akbn96_f1c,2,N(+5)+Na(+1),4.02934,1.3,6.757e-07,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),akbn96,akbn96_f1c,3,N(+5)+Na(+1),4.36018,1.3,2.1453e-06,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),akbn96,akbn96_f1c,4,N(+5)+Na(+1),4.79028,1.3,5.6419e-06,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),akbn96,akbn96_f1c,5,N(+5)+Na(+1),5.39873,1.3,8.9105e-06,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),akbn96,akbn96_f1c,6,N(+5)+Na(+1),5.8202,1.3,9.5777e-06,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),akbn96,akbn96_f1d,1,N(+5)+Na(+1),3.56185,1.3,0.0,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),akbn96,akbn96_f1d,2,N(+5)+Na(+1),4.04085,1.3,4.223e-06,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),akbn96,akbn96_f1d,3,N(+5)+Na(+1),4.4393,1.3,1.1318e-05,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),akbn96,akbn96_f1d,4,N(+5)+Na(+1),4.91974,1.3,3.4291e-05,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),akbn96,akbn96_f1d,5,N(+5)+Na(+1),5.3599,1.3,6.6807e-05,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),akbn96,akbn96_f1d,6,N(+5)+Na(+1),5.78999,1.3,8.5135e-05,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),fdz06,fdz06_f5a,1,N(+5)+Na(+1),6.97609,0.14170000000000002,9.5428e-07,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),fdz06,fdz06_f5a,2,N(+5)+Na(+1),7.21821,0.14170000000000002,9.5428e-07,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),fdz06,fdz06_f5a,3,N(+5)+Na(+1),7.39624,0.14170000000000002,9.2773e-07,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),fdz06,fdz06_f5a,4,N(+5)+Na(+1),7.544,0.14170000000000002,8.7906e-07,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),fdz06,fdz06_f5a,5,N(+5)+Na(+1),7.85198,0.14170000000000002,8.3333e-07,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),fdz06,fdz06_f5a,6,N(+5)+Na(+1),7.92854,0.14170000000000002,7.5811e-07,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),fdz06,fdz06_f5a,7,N(+5)+Na(+1),8.13149,0.14170000000000002,5.8407e-07,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),fdz06,fdz06_f5a,8,N(+5)+Na(+1),8.32553,0.14170000000000002,3.7463e-07,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),fdz06,fdz06_f5a,9,N(+5)+Na(+1),8.43413,0.14170000000000002,2.8614e-07,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),fdz06,fdz06_f6a,1,N(+5)+Na(+1),6.59416,0.065,9.9273e-07,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),fdz06,fdz06_f6a,2,N(+5)+Na(+1),6.82069,0.065,9.8998e-07,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),fdz06,fdz06_f6a,3,N(+5)+Na(+1),7.06053,0.065,9.8062e-07,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),fdz06,fdz06_f6a,4,N(+5)+Na(+1),7.3368,0.065,9.132e-07,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),fdz06,fdz06_f6a,5,N(+5)+Na(+1),7.62551,0.065,6.2595e-07,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),fdz06,fdz06_f6a,6,N(+5)+Na(+1),7.85203,0.065,2.2834e-07,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),fdz06,fdz06_f6a,7,N(+5)+Na(+1),8.12563,0.065,5.063e-08,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),gdb09,gdb09_f2aa,1,N(+5)+Na(+1),3.5232,0.13,3.56e-06,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),gdb09,gdb09_f2aa,2,N(+5)+Na(+1),4.5392,0.13,9.424e-06,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),gdb09,gdb09_f2aa,3,N(+5)+Na(+1),4.9608,0.13,1e-05,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),gdb09,gdb09_f2aa,4,N(+5)+Na(+1),5.2504,0.13,1e-05,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),gdb09,gdb09_f2aa,5,N(+5)+Na(+1),5.4028,0.13,1e-05,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),gdb09,gdb09_f2aa,6,N(+5)+Na(+1),5.5094,0.13,1e-05,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),gdb09,gdb09_f2aa,7,N(+5)+Na(+1),5.7177,0.13,9.992e-06,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),gdb09,gdb09_f2aa,8,N(+5)+Na(+1),5.799,0.13,9.992e-06,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),gdb09,gdb09_f2aa,9,N(+5)+Na(+1),6.0835,0.13,1e-05,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),gdb09,gdb09_f2aa,10,N(+5)+Na(+1),6.2866,0.13,1e-05,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),gdb09,gdb09_f2aa,11,N(+5)+Na(+1),9.0806,0.13,1e-05,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),gdb09,gdb09_f2aa,12,N(+5)+Na(+1),9.2888,0.13,1e-05,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),gdb09,gdb09_f2ab,1,N(+5)+Na(+1),3.508,0.13,3.216e-06,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),gdb09,gdb09_f2ab,2,N(+5)+Na(+1),4.3665,0.13,3.872e-06,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),gdb09,gdb09_f2ab,3,N(+5)+Na(+1),4.6814,0.13,5.888e-06,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),gdb09,gdb09_f2ab,4,N(+5)+Na(+1),4.8643,0.13,7.688e-06,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),gdb09,gdb09_f2ab,5,N(+5)+Na(+1),5.0472,0.13,8.584e-06,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),gdb09,gdb09_f2ab,6,N(+5)+Na(+1),5.3621,0.13,9.608e-06,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),gdb09,gdb09_f2ab,7,N(+5)+Na(+1),5.5958,0.13,1e-05,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),gdb09,gdb09_f2ab,8,N(+5)+Na(+1),6.4035,0.13,1e-05,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),gdb09,gdb09_f2ab,9,N(+5)+Na(+1),6.6473,0.13,1e-05,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),gdb09,gdb09_f2ab,10,N(+5)+Na(+1),7.1096,0.13,1e-05,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),gdb09,gdb09_f2ab,11,N(+5)+Na(+1),7.7903,0.13,9.976e-06,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),gdb09,gdb09_f2ab,12,N(+5)+Na(+1),8.9078,0.13,9.984e-06,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),gdb09,gdb09_f2ab,13,N(+5)+Na(+1),9.2533,0.13,9.936e-06,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),hl85,hl85_f2a,1,N(+5)+Na(+1),3.10413,1.3,1.1665e-06,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),hl85,hl85_f2a,2,N(+5)+Na(+1),3.20293,1.3,3.7304e-06,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),hl85,hl85_f2a,3,N(+5)+Na(+1),3.26701,1.3,3.487e-07,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),hl85,hl85_f2a,4,N(+5)+Na(+1),3.38972,1.3,4.9309e-06,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),hl85,hl85_f2a,5,N(+5)+Na(+1),3.44833,1.3,2.8947e-06,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),hl85,hl85_f2a,6,N(+5)+Na(+1),3.48361,1.3,5.7129e-06,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),hl85,hl85_f2a,7,N(+5)+Na(+1),3.5651,1.3,1.9859e-06,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),hl85,hl85_f2a,8,N(+5)+Na(+1),3.946,1.3,3.7141e-06,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),hl85,hl85_f2a,9,N(+5)+Na(+1),3.95716,1.3,7.7687e-06,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),hl85,hl85_f2a,10,N(+5)+Na(+1),4.26864,1.3,7.6059e-06,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),hl85,hl85_f2a,11,N(+5)+Na(+1),4.49188,1.3,8.7156e-06,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),hl85,hl85_f2a,12,N(+5)+Na(+1),4.73171,1.3,9.1889e-06,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),hl85,hl85_f2a,13,N(+5)+Na(+1),4.9535,1.3,9.7713e-06,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),hl85,hl85_f2a,14,N(+5)+Na(+1),5.32112,1.3,1.00086e-05,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),hl85,hl85_f2a,15,N(+5)+Na(+1),5.56888,1.3,1.00275e-05,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),hl85,hl85_f2a,16,N(+5)+Na(+1),5.93591,1.3,1.00466e-05,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),hl85,hl85_f2a,17,N(+5)+Na(+1),6.1194,1.3,1.00471e-05,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),hl85,hl85_f2a,18,N(+5)+Na(+1),6.24789,1.3,1.00656e-05,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),hl85,hl85_f2a,19,N(+5)+Na(+1),6.50462,1.3,1.00117e-05,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),hl85,hl85_f2a,20,N(+5)+Na(+1),6.94509,1.3,1.00492e-05,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),hl85,hl85_f2a,21,N(+5)+Na(+1),8.72482,1.3,1.00175e-05,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),hl85,hl85_f4aa,1,N(+5)+Na(+1),3.2522,1.3,3.6659e-06,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),hl85,hl85_f4aa,2,N(+5)+Na(+1),3.2677,1.3,5.26361e-07,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),hl85,hl85_f4aa,3,N(+5)+Na(+1),3.4183,1.3,4.86197e-06,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),hl85,hl85_f4aa,4,N(+5)+Na(+1),3.4753,1.3,2.9101e-06,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),hl85,hl85_f4aa,5,N(+5)+Na(+1),3.4802,1.3,5.73077e-06,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),hl85,hl85_f4aa,6,N(+5)+Na(+1),3.6567,1.3,1.87032e-06,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),hl85,hl85_f4aa,7,N(+5)+Na(+1),3.9653,1.3,7.36629e-06,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),hl85,hl85_f4aa,8,N(+5)+Na(+1),4.3545,1.3,7.68457e-06,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),hl85,hl85_f4aa,9,N(+5)+Na(+1),4.526,1.3,8.71356e-06,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),hl85,hl85_f4aa,10,N(+5)+Na(+1),4.7052,1.3,9.1604e-06,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),hl85,hl85_f4aa,11,N(+5)+Na(+1),4.9927,1.3,9.74291e-06,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),hl85,hl85_f4aa,12,N(+5)+Na(+1),5.2557,1.3,9.96831e-06,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),hl85,hl85_f4aa,13,N(+5)+Na(+1),5.3835,1.3,9.98922e-06,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),hl85,hl85_f4aa,14,N(+5)+Na(+1),5.455,1.3,9.98253e-06,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),hl85,hl85_f4aa,15,N(+5)+Na(+1),5.4701,1.3,9.97685e-06,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),hl85,hl85_f4aa,16,N(+5)+Na(+1),5.5789,1.3,9.98764e-06,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),hl85,hl85_f4aa,17,N(+5)+Na(+1),5.6266,1.3,9.99045e-06,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),hl85,hl85_f4aa,18,N(+5)+Na(+1),5.6775,1.3,9.98322e-06,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),hl85,hl85_f4aa,19,N(+5)+Na(+1),5.9672,1.3,9.99112e-06,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),hl85,hl85_f4aa,20,N(+5)+Na(+1),5.9863,1.3,9.99434e-06,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),hl85,hl85_f4aa,21,N(+5)+Na(+1),6.1945,1.3,9.99506e-06,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),hl85,hl85_f4aa,22,N(+5)+Na(+1),6.2206,1.3,9.99675e-06,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),hl85,hl85_f4aa,23,N(+5)+Na(+1),6.298,1.3,9.99603e-06,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),hl85,hl85_f4aa,24,N(+5)+Na(+1),6.3738,1.3,9.99667e-06,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),hl85,hl85_f4aa,25,N(+5)+Na(+1),6.38,1.3,9.99724e-06,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),hl85,hl85_f4aa,26,N(+5)+Na(+1),6.5679,1.3,9.99724e-06,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),hl85,hl85_f4aa,27,N(+5)+Na(+1),6.8738,1.3,9.99739e-06,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),hl85,hl85_f4aa,28,N(+5)+Na(+1),8.0363,1.3,9.99705e-06,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),hl85,hl85_f4aa,29,N(+5)+Na(+1),9.5276,1.3,9.99498e-06,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),jdb07,jdb07_f1aa,1,N(+5)+Na(+1),5.9,0.13,1.23437e-07,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),jdb07,jdb07_f1aa,2,N(+5)+Na(+1),5.9,0.13,2.48682e-07,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),jdb07,jdb07_f1aa,3,N(+5)+Na(+1),5.9,0.13,3.43119e-07,,2.31
ferrihydrite-*-U(+6),ferrihydrite,Fe(OH)3,U(+6),jdb07,jdb07_f1aa,4,N(+5)+Na(+1),5.9,0.13,8.63265e-07,,2.31
